Timestamp(ms),isLimited,BPSLimit,BytesPushed,BytesSent,BytesResent,ActualBytesSent,SendBuf(Imm),SendBuf(High),SendBuf(Med),SendBuf(Low),ResendBuf,packetLoss,MsgSent(Imm),MsgSent(High),MsgSent(Med),MsgSent(Low),MsgSent(Unrel),MsgSent(UnrelSeq),MsgSent(Rel),MsgSent(RelOrd),MsgSent(RelSeq),MsgSent(UnrelAck),MsgSent(RelAck),MsgSent(RelOrdAck)
103642,0,0,1566,1566,0,2080,0,0,0,0,0,0.0000,64,2656,0,1300000,1300061,2583,2,74,0,0,0,0
104645,0,0,1530,1530,0,2006,0,0,0,0,0,0.0000,64,2687,0,1300000,1300061,2614,2,74,0,0,0,0
105645,0,0,1478,1478,0,1936,0,0,0,0,0,0.0000,64,2719,0,1300000,1300061,2645,2,75,0,0,0,0
106646,0,0,1568,1568,0,2058,0,0,0,0,0,0.0000,64,2751,0,1300000,1300061,2676,2,76,0,0,0,0
107648,0,0,1568,1568,0,2054,0,0,0,0,0,0.0000,64,2784,0,1300000,1300061,2708,2,77,0,0,0,0
108651,0,0,1521,1521,0,2021,0,0,0,0,0,0.0000,67,2816,0,1300000,1300064,2739,2,78,0,0,0,0
109652,0,0,1523,1523,0,1999,0,0,0,0,0,0.0000,67,2848,0,1300000,1300064,2770,2,79,0,0,0,0
110654,0,0,1485,1485,0,1947,0,0,0,0,0,0.0000,67,2880,0,1300000,1300064,2802,2,79,0,0,0,0
111658,0,0,1433,1433,0,1881,0,0,0,0,0,0.0000,67,2912,0,1300000,1300064,2833,2,80,0,0,0,0
112660,0,0,1613,1613,0,2117,0,0,0,0,0,0.0000,67,2945,0,1300000,1300064,2865,2,81,0,0,0,0
113661,0,0,1521,1521,0,2018,0,0,0,0,0,0.0000,70,2977,0,1300000,1300067,2896,2,82,0,0,0,0
114662,0,0,1568,1568,0,2058,0,0,0,0,0,0.0000,70,3010,0,1300000,1300067,2928,2,83,0,0,0,0
115662,0,0,1568,1568,0,2054,0,0,0,0,0,0.0000,70,3043,0,1300000,1300067,2960,2,84,0,0,0,0
116662,0,0,1395,1395,0,1829,0,0,0,0,0,0.0000,70,3074,0,1300000,1300067,2991,2,84,0,0,0,0
117663,0,0,1523,1523,0,1999,0,0,0,0,0,0.0000,70,3106,0,1300000,1300067,3022,2,85,0,0,0,0
118665,0,0,1476,1476,0,1966,0,0,0,0,0,0.0000,73,3138,0,1300000,1300070,3053,2,86,0,0,0,0
119665,0,0,1523,1523,0,1999,0,0,0,0,0,0.0000,73,3171,0,1300000,1300070,3085,2,87,0,0,0,0
120669,0,0,1478,1478,0,1940,0,0,0,0,0,0.0000,73,3203,0,1300000,1300070,3116,2,88,0,0,0,0
121672,0,0,1523,1523,0,1995,0,0,0,0,0,0.0000,73,3235,0,1300000,1300070,3147,2,89,0,0,0,0
122675,0,0,1485,1485,0,1947,0,0,0,0,0,0.0000,73,3267,0,1300000,1300070,3179,2,89,0,0,0,0
123679,0,0,1566,1566,0,2080,0,0,0,0,0,0.0000,76,3298,0,1300000,1300073,3209,2,90,0,0,0,0
124682,0,0,1523,1523,0,1995,0,0,0,0,0,0.0000,76,3331,0,1300000,1300073,3241,2,91,0,0,0,0
125684,0,0,1433,1433,0,1881,0,0,0,0,0,0.0000,76,3363,0,1300000,1300073,3272,2,92,0,0,0,0
126684,0,0,1478,1478,0,1940,0,0,0,0,0,0.0000,76,3395,0,1300000,1300073,3303,2,93,0,0,0,0
127687,0,0,1532,1532,0,2015,0,0,0,0,0,0.0000,77,3429,0,1300000,1300074,3336,2,94,0,0,0,0
128689,0,0,1528,1528,0,2032,0,0,0,0,0,0.0000,79,3459,0,1300000,1300076,3366,2,94,0,0,0,0
129692,0,0,1523,1523,0,1999,0,0,0,0,0,0.0000,79,3492,0,1300000,1300076,3398,2,95,0,0,0,0
130694,0,0,1568,1568,0,2054,0,0,0,0,0,0.0000,79,3524,0,1300000,1300076,3429,2,96,0,0,0,0
131694,0,0,1523,1523,0,1995,0,0,0,0,0,0.0000,79,3557,0,1300000,1300076,3461,2,97,0,0,0,0
132697,0,0,1622,1622,0,2133,0,0,0,0,0,0.0000,80,3589,0,1300000,1300077,3492,2,98,0,0,0,0
133697,0,0,1521,1521,0,2025,0,0,0,0,0,0.0000,82,3621,0,1300000,1300079,3523,2,99,0,0,0,0
134700,0,0,1440,1440,0,1888,0,0,0,0,0,0.0000,82,3653,0,1300000,1300079,3555,2,99,0,0,0,0
135700,0,0,1523,1523,0,1995,0,0,0,0,0,0.0000,82,3685,0,1300000,1300079,3586,2,100,0,0,0,0
136700,0,0,1523,1523,0,1999,0,0,0,0,0,0.0000,82,3718,0,1300000,1300079,3618,2,101,0,0,0,0
137702,0,0,1577,1577,0,2074,0,0,0,0,0,0.0000,83,3750,0,1300000,1300080,3649,2,102,0,0,0,0
138704,0,0,1521,1521,0,2021,0,0,0,0,0,0.0000,85,3782,0,1300000,1300082,3680,2,103,0,0,0,0
139705,0,0,1478,1478,0,1940,0,0,0,0,0,0.0000,85,3815,0,1300000,1300082,3712,2,104,0,0,0,0
140708,0,0,1485,1485,0,1947,0,0,0,0,0,0.0000,85,3846,0,1300000,1300082,3743,2,104,0,0,0,0
141709,0,0,1523,1523,0,1999,0,0,0,0,0,0.0000,85,3879,0,1300000,1300082,3775,2,105,0,0,0,0
142713,0,0,1594,1594,0,2101,0,0,0,0,0,0.0000,87,3911,0,1300000,1300084,3806,2,106,0,0,0,0
143714,0,0,1566,1566,0,2084,0,0,0,0,0,0.0000,88,3944,0,1300000,1300085,3838,2,107,0,0,0,0
144715,0,0,1478,1478,0,1940,0,0,0,0,0,0.0000,88,3976,0,1300000,1300085,3869,2,108,0,0,0,0
145715,0,0,1523,1523,0,1999,0,0,0,0,0,0.0000,88,4008,0,1300000,1300085,3900,2,109,0,0,0,0
146716,0,0,1485,1485,0,1947,0,0,0,0,0,0.0000,88,4040,0,1300000,1300085,3932,2,109,0,0,0,0
147716,0,0,1577,1577,0,2077,0,0,0,0,0,0.0000,89,4072,0,1300000,1300086,3963,2,110,0,0,0,0
148718,0,0,1611,1611,0,2139,0,0,0,0,0,0.0000,91,4105,0,1300000,1300088,3995,2,111,0,0,0,0
149722,0,0,1478,1478,0,1940,0,0,0,0,0,0.0000,91,4137,0,1300000,1300088,4026,2,112,0,0,0,0
150724,0,0,1568,1568,0,2058,0,0,0,0,0,0.0000,91,4169,0,1300000,1300088,4057,2,113,0,0,0,0
151728,0,0,1523,1523,0,1999,0,0,0,0,0,0.0000,91,4202,0,1300000,1300088,4089,2,114,0,0,0,0
152731,0,0,1421,1421,0,1876,0,0,0,0,0,0.0000,93,4233,0,1300000,1300090,4120,2,114,0,0,0,0
153732,0,0,1656,1656,0,2202,0,0,0,0,0,0.0000,94,4266,0,1300000,1300091,4152,2,115,0,0,0,0
154732,0,0,1478,1478,0,1936,0,0,0,0,0,0.0000,94,4297,0,1300000,1300091,4182,2,116,0,0,0,0
155733,0,0,1613,1613,0,2117,0,0,0,0,0,0.0000,94,4330,0,1300000,1300091,4214,2,117,0,0,0,0
156733,0,0,1568,1568,0,2054,0,0,0,0,0,0.0000,94,4363,0,1300000,1300091,4246,2,118,0,0,0,0
157735,0,0,1459,1459,0,1928,0,0,0,0,0,0.0000,96,4394,0,1300000,1300093,4276,2,119,0,0,0,0
158737,0,0,1618,1618,0,2150,0,0,0,0,0,0.0000,97,4427,0,1300000,1300094,4309,2,119,0,0,0,0
159740,0,0,1433,1433,0,1881,0,0,0,0,0,0.0000,97,4458,0,1300000,1300094,4339,2,120,0,0,0,0
160741,0,0,1568,1568,0,2058,0,0,0,0,0,0.0000,97,4491,0,1300000,1300094,4371,2,121,0,0,0,0
161742,0,0,1568,1568,0,2054,0,0,0,0,0,0.0000,97,4524,0,1300000,1300094,4403,2,122,0,0,0,0
162743,0,0,1594,1594,0,2105,0,0,0,0,0,0.0000,99,4556,0,1300000,1300096,4434,2,123,0,0,0,0
163747,0,0,1611,1611,0,2143,0,0,0,0,0,0.0000,100,4589,0,1300000,1300097,4466,2,124,0,0,0,0
164751,0,0,1395,1395,0,1829,0,0,0,0,0,0.0000,100,4620,0,1300000,1300097,4497,2,124,0,0,0,0
165753,0,0,1568,1568,0,2058,0,0,0,0,0,0.0000,100,4653,0,1300000,1300097,4529,2,125,0,0,0,0
166755,0,0,1478,1478,0,1940,0,0,0,0,0,0.0000,100,4685,0,1300000,1300097,4560,2,126,0,0,0,0
167756,0,0,1459,1459,0,1931,0,0,0,0,0,0.0000,102,4717,0,1300000,1300099,4591,2,127,0,0,0,0
