Ip, TimeStemp, Key, Log Property, Value
127.0.0.1,03:31:41:655,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:31:41:655,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:655,RN_ACTUAL_BYTES_SENT,perSecond,1705.00
127.0.0.1,03:31:41:668,RN_ACTUAL_BYTES_RECEIVED,perSecond,1712.00
127.0.0.1,03:31:41:668,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:668,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:668,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:668,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:31:41:668,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:31:41:668,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:668,RN_ACTUAL_BYTES_SENT,perSecond,1712.00
127.0.0.1,03:31:41:668,RN_ACTUAL_BYTES_RECEIVED,perSecond,1712.00
127.0.0.1,03:31:41:668,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:668,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:668,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:668,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:31:41:668,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:31:41:668,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:668,RN_ACTUAL_BYTES_SENT,perSecond,1712.00
127.0.0.1,03:31:41:689,RN_ACTUAL_BYTES_RECEIVED,perSecond,1760.00
127.0.0.1,03:31:41:689,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:31:41:689,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:689,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:689,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:31:41:689,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:31:41:689,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:689,RN_ACTUAL_BYTES_SENT,perSecond,1760.00
127.0.0.1,03:31:41:689,RN_ACTUAL_BYTES_RECEIVED,perSecond,1760.00
127.0.0.1,03:31:41:689,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:31:41:689,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:689,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:689,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:31:41:689,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:31:41:689,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:689,RN_ACTUAL_BYTES_SENT,perSecond,1760.00
127.0.0.1,03:31:41:701,RN_ACTUAL_BYTES_RECEIVED,perSecond,1767.00
127.0.0.1,03:31:41:701,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:701,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:701,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:701,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:31:41:701,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:31:41:701,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:701,RN_ACTUAL_BYTES_SENT,perSecond,1767.00
127.0.0.1,03:31:41:701,RN_ACTUAL_BYTES_RECEIVED,perSecond,1767.00
127.0.0.1,03:31:41:701,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:701,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:701,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:701,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:31:41:701,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:31:41:701,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:701,RN_ACTUAL_BYTES_SENT,perSecond,1767.00
127.0.0.1,03:31:41:723,RN_ACTUAL_BYTES_RECEIVED,perSecond,1815.00
127.0.0.1,03:31:41:723,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:31:41:723,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:723,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:723,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1122.00
127.0.0.1,03:31:41:723,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1122.00
127.0.0.1,03:31:41:723,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:723,RN_ACTUAL_BYTES_SENT,perSecond,1815.00
127.0.0.1,03:31:41:723,RN_ACTUAL_BYTES_RECEIVED,perSecond,1815.00
127.0.0.1,03:31:41:723,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:31:41:723,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:723,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:723,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1122.00
127.0.0.1,03:31:41:723,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1122.00
127.0.0.1,03:31:41:723,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:723,RN_ACTUAL_BYTES_SENT,perSecond,1815.00
127.0.0.1,03:31:41:734,RN_ACTUAL_BYTES_RECEIVED,perSecond,1650.00
127.0.0.1,03:31:41:734,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:734,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:734,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:734,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1020.00
127.0.0.1,03:31:41:734,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:31:41:734,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:734,RN_ACTUAL_BYTES_SENT,perSecond,1650.00
127.0.0.1,03:31:41:734,RN_ACTUAL_BYTES_RECEIVED,perSecond,1650.00
127.0.0.1,03:31:41:734,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:734,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:734,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:734,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1020.00
127.0.0.1,03:31:41:734,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:31:41:734,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:734,RN_ACTUAL_BYTES_SENT,perSecond,1650.00
127.0.0.1,03:31:41:755,RN_ACTUAL_BYTES_RECEIVED,perSecond,1698.00
127.0.0.1,03:31:41:755,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:31:41:755,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:755,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:755,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:31:41:755,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:31:41:755,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:755,RN_ACTUAL_BYTES_SENT,perSecond,1698.00
127.0.0.1,03:31:41:755,RN_ACTUAL_BYTES_RECEIVED,perSecond,1698.00
127.0.0.1,03:31:41:755,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:31:41:755,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:755,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:755,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:31:41:755,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:31:41:755,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:755,RN_ACTUAL_BYTES_SENT,perSecond,1698.00
127.0.0.1,03:31:41:768,RN_ACTUAL_BYTES_RECEIVED,perSecond,1705.00
127.0.0.1,03:31:41:768,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:768,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:768,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:768,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:31:41:768,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:31:41:768,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:768,RN_ACTUAL_BYTES_SENT,perSecond,1705.00
127.0.0.1,03:31:41:768,RN_ACTUAL_BYTES_RECEIVED,perSecond,1705.00
127.0.0.1,03:31:41:768,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:768,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:768,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:768,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:31:41:768,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:31:41:768,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:768,RN_ACTUAL_BYTES_SENT,perSecond,1705.00
127.0.0.1,03:31:41:789,RN_ACTUAL_BYTES_RECEIVED,perSecond,1760.00
127.0.0.1,03:31:41:789,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:789,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:789,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:789,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:31:41:789,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:31:41:789,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:789,RN_ACTUAL_BYTES_SENT,perSecond,1760.00
127.0.0.1,03:31:41:789,RN_ACTUAL_BYTES_RECEIVED,perSecond,1760.00
127.0.0.1,03:31:41:789,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:789,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:789,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:789,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:31:41:789,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:31:41:789,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:789,RN_ACTUAL_BYTES_SENT,perSecond,1760.00
127.0.0.1,03:31:41:802,RN_ACTUAL_BYTES_RECEIVED,perSecond,1760.00
127.0.0.1,03:31:41:802,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:802,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:802,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:802,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:31:41:802,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:31:41:802,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:802,RN_ACTUAL_BYTES_SENT,perSecond,1760.00
127.0.0.1,03:31:41:802,RN_ACTUAL_BYTES_RECEIVED,perSecond,1760.00
127.0.0.1,03:31:41:802,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:802,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:802,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:802,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:31:41:802,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:31:41:802,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:802,RN_ACTUAL_BYTES_SENT,perSecond,1760.00
127.0.0.1,03:31:41:822,RN_ACTUAL_BYTES_RECEIVED,perSecond,1815.00
127.0.0.1,03:31:41:822,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:822,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:822,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:822,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1122.00
127.0.0.1,03:31:41:822,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1122.00
127.0.0.1,03:31:41:822,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:822,RN_ACTUAL_BYTES_SENT,perSecond,1815.00
127.0.0.1,03:31:41:822,RN_ACTUAL_BYTES_RECEIVED,perSecond,1815.00
127.0.0.1,03:31:41:822,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:822,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:822,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:822,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1122.00
127.0.0.1,03:31:41:822,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1122.00
127.0.0.1,03:31:41:822,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:822,RN_ACTUAL_BYTES_SENT,perSecond,1815.00
127.0.0.1,03:31:41:835,RN_ACTUAL_BYTES_RECEIVED,perSecond,1650.00
127.0.0.1,03:31:41:835,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:835,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:835,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:835,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1020.00
127.0.0.1,03:31:41:835,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:31:41:835,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:835,RN_ACTUAL_BYTES_SENT,perSecond,1650.00
127.0.0.1,03:31:41:835,RN_ACTUAL_BYTES_RECEIVED,perSecond,1650.00
127.0.0.1,03:31:41:835,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:835,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:835,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:835,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1020.00
127.0.0.1,03:31:41:835,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:31:41:835,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:835,RN_ACTUAL_BYTES_SENT,perSecond,1650.00
127.0.0.1,03:31:41:856,RN_ACTUAL_BYTES_RECEIVED,perSecond,1698.00
127.0.0.1,03:31:41:856,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:31:41:856,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:856,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:856,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:31:41:856,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:31:41:856,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:856,RN_ACTUAL_BYTES_SENT,perSecond,1698.00
127.0.0.1,03:31:41:856,RN_ACTUAL_BYTES_RECEIVED,perSecond,1698.00
127.0.0.1,03:31:41:856,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:31:41:856,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:856,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:856,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:31:41:856,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:31:41:856,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:856,RN_ACTUAL_BYTES_SENT,perSecond,1698.00
127.0.0.1,03:31:41:868,RN_ACTUAL_BYTES_RECEIVED,perSecond,1705.00
127.0.0.1,03:31:41:868,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:868,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:868,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:868,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:31:41:868,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:31:41:868,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:868,RN_ACTUAL_BYTES_SENT,perSecond,1705.00
127.0.0.1,03:31:41:868,RN_ACTUAL_BYTES_RECEIVED,perSecond,1705.00
127.0.0.1,03:31:41:868,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:868,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:868,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:868,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:31:41:868,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:31:41:868,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:868,RN_ACTUAL_BYTES_SENT,perSecond,1705.00
127.0.0.1,03:31:41:888,RN_ACTUAL_BYTES_RECEIVED,perSecond,1753.00
127.0.0.1,03:31:41:888,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:31:41:888,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:888,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:888,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:31:41:888,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:31:41:888,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:888,RN_ACTUAL_BYTES_SENT,perSecond,1753.00
127.0.0.1,03:31:41:888,RN_ACTUAL_BYTES_RECEIVED,perSecond,1753.00
127.0.0.1,03:31:41:888,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:31:41:888,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:888,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:888,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:31:41:888,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:31:41:888,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:888,RN_ACTUAL_BYTES_SENT,perSecond,1753.00
127.0.0.1,03:31:41:901,RN_ACTUAL_BYTES_RECEIVED,perSecond,1760.00
127.0.0.1,03:31:41:901,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:901,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:901,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:901,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:31:41:901,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:31:41:901,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:901,RN_ACTUAL_BYTES_SENT,perSecond,1760.00
127.0.0.1,03:31:41:901,RN_ACTUAL_BYTES_RECEIVED,perSecond,1760.00
127.0.0.1,03:31:41:901,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:901,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:901,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:901,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:31:41:901,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:31:41:901,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:901,RN_ACTUAL_BYTES_SENT,perSecond,1760.00
127.0.0.1,03:31:41:922,RN_ACTUAL_BYTES_RECEIVED,perSecond,1808.00
127.0.0.1,03:31:41:922,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:31:41:922,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:922,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:922,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1122.00
127.0.0.1,03:31:41:922,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1122.00
127.0.0.1,03:31:41:922,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:922,RN_ACTUAL_BYTES_SENT,perSecond,1808.00
127.0.0.1,03:31:41:922,RN_ACTUAL_BYTES_RECEIVED,perSecond,1808.00
127.0.0.1,03:31:41:922,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:31:41:922,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:922,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:922,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1122.00
127.0.0.1,03:31:41:922,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1122.00
127.0.0.1,03:31:41:922,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:922,RN_ACTUAL_BYTES_SENT,perSecond,1808.00
127.0.0.1,03:31:41:934,RN_ACTUAL_BYTES_RECEIVED,perSecond,1815.00
127.0.0.1,03:31:41:934,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:934,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:934,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:934,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1122.00
127.0.0.1,03:31:41:934,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1122.00
127.0.0.1,03:31:41:934,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:934,RN_ACTUAL_BYTES_SENT,perSecond,1815.00
127.0.0.1,03:31:41:934,RN_ACTUAL_BYTES_RECEIVED,perSecond,1815.00
127.0.0.1,03:31:41:934,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:934,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:934,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:934,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1122.00
127.0.0.1,03:31:41:934,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1122.00
127.0.0.1,03:31:41:934,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:934,RN_ACTUAL_BYTES_SENT,perSecond,1815.00
127.0.0.1,03:31:41:955,RN_ACTUAL_BYTES_RECEIVED,perSecond,1698.00
127.0.0.1,03:31:41:955,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:31:41:955,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:955,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:955,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:31:41:955,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:31:41:955,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:955,RN_ACTUAL_BYTES_SENT,perSecond,1698.00
127.0.0.1,03:31:41:955,RN_ACTUAL_BYTES_RECEIVED,perSecond,1698.00
127.0.0.1,03:31:41:955,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:31:41:955,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:955,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:955,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:31:41:955,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:31:41:955,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:955,RN_ACTUAL_BYTES_SENT,perSecond,1698.00
127.0.0.1,03:31:41:968,RN_ACTUAL_BYTES_RECEIVED,perSecond,1705.00
127.0.0.1,03:31:41:968,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:968,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:968,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:968,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:31:41:968,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:31:41:968,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:968,RN_ACTUAL_BYTES_SENT,perSecond,1705.00
127.0.0.1,03:31:41:968,RN_ACTUAL_BYTES_RECEIVED,perSecond,1705.00
127.0.0.1,03:31:41:968,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:41:968,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:968,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:41:968,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:31:41:968,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:31:41:968,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:41:968,RN_ACTUAL_BYTES_SENT,perSecond,1705.00
127.0.0.1,03:31:41:989,RN_ACTUAL_BYTES_RECEIVED,perSecond,1753.00
127.0.0.1,03:31:41:989,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:31:41:989,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:41:989,RN_lastPing,perSecond,0.00
