Timestamp(ms),IP_Address,RTT(ms),SequenceNum
403576914,127.0.0.1,29,872
403576914,127.0.0.1,23,873
403576914,127.0.0.1,57,868
403576914,127.0.0.1,50,869
403576914,127.0.0.1,43,870
403576914,127.0.0.1,36,871
403576914,127.0.0.1,29,872
403576914,127.0.0.1,15,874
403576948,127.0.0.1,42,875
403576948,127.0.0.1,57,873
403576948,127.0.0.1,49,874
403576948,127.0.0.1,42,875
403576949,127.0.0.1,36,876
403576949,127.0.0.1,29,877
403576955,127.0.0.1,42,876
403576955,127.0.0.1,35,877
403576955,127.0.0.1,28,878
403576955,127.0.0.1,21,879
403576955,127.0.0.1,14,880
403576976,127.0.0.1,49,878
403576976,127.0.0.1,43,879
403576976,127.0.0.1,36,880
403576976,127.0.0.1,29,881
403576976,127.0.0.1,29,881
403576977,127.0.0.1,23,882
403576977,127.0.0.1,16,883
403577010,127.0.0.1,42,884
403577010,127.0.0.1,55,882
403577011,127.0.0.1,50,883
403577011,127.0.0.1,43,884
403577038,127.0.0.1,63,885
403577038,127.0.0.1,56,886
403577038,127.0.0.1,49,887
403577038,127.0.0.1,42,888
403577045,127.0.0.1,70,885
403577045,127.0.0.1,63,886
403577045,127.0.0.1,56,887
403577045,127.0.0.1,49,888
403577045,127.0.0.1,42,889
403577045,127.0.0.1,42,889
403577066,127.0.0.1,56,890
403577066,127.0.0.1,49,891
403577066,127.0.0.1,43,892
403577066,127.0.0.1,35,893
403577067,127.0.0.1,29,894
403577067,127.0.0.1,57,890
403577067,127.0.0.1,50,891
403577067,127.0.0.1,44,892
403577067,127.0.0.1,36,893
403577067,127.0.0.1,29,894
403577101,127.0.0.1,57,895
403577101,127.0.0.1,50,896
403577101,127.0.0.1,43,897
403577101,127.0.0.1,36,898
403577101,127.0.0.1,57,895
403577101,127.0.0.1,49,896
403577101,127.0.0.1,43,897
403577107,127.0.0.1,35,899
403577107,127.0.0.1,42,898
403577107,127.0.0.1,35,899
403577108,127.0.0.1,29,900
403577108,127.0.0.1,22,901
403577108,127.0.0.1,15,902
403577128,127.0.0.1,28,903
403577128,127.0.0.1,48,900
403577129,127.0.0.1,43,901
403577129,127.0.0.1,36,902
403577129,127.0.0.1,29,903
403577157,127.0.0.1,50,904
403577157,127.0.0.1,43,905
403577157,127.0.0.1,36,906
403577163,127.0.0.1,56,904
403577163,127.0.0.1,49,905
403577164,127.0.0.1,43,906
403577164,127.0.0.1,36,907
403577164,127.0.0.1,29,908
403577164,127.0.0.1,36,907
403577164,127.0.0.1,28,908
403577164,127.0.0.1,22,909
403577164,127.0.0.1,15,910
403577191,127.0.0.1,35,911
403577191,127.0.0.1,49,909
403577191,127.0.0.1,42,910
403577192,127.0.0.1,35,911
403577192,127.0.0.1,29,912
403577192,127.0.0.1,23,913
403577192,127.0.0.1,16,914
403577218,127.0.0.1,35,915
403577225,127.0.0.1,62,912
403577225,127.0.0.1,55,913
403577225,127.0.0.1,48,914
403577226,127.0.0.1,42,915
403577254,127.0.0.1,64,916
403577254,127.0.0.1,57,917
403577254,127.0.0.1,50,918
403577254,127.0.0.1,43,919
403577254,127.0.0.1,63,916
403577254,127.0.0.1,56,917
403577254,127.0.0.1,50,918
403577254,127.0.0.1,43,919
403577254,127.0.0.1,36,920
403577255,127.0.0.1,30,921
403577255,127.0.0.1,37,920
403577260,127.0.0.1,28,922
403577261,127.0.0.1,22,923
403577261,127.0.0.1,15,924
403577261,127.0.0.1,36,921
403577261,127.0.0.1,28,922
403577261,127.0.0.1,22,923
403577261,127.0.0.1,15,924
403577281,127.0.0.1,28,925
403577281,127.0.0.1,28,925
403577281,127.0.0.1,21,926
403577281,127.0.0.1,15,927
403577309,127.0.0.1,35,928
403577316,127.0.0.1,56,926
403577316,127.0.0.1,49,927
403577317,127.0.0.1,43,928
403577317,127.0.0.1,36,929
403577317,127.0.0.1,29,930
403577323,127.0.0.1,43,929
403577323,127.0.0.1,35,930
403577323,127.0.0.1,29,931
403577323,127.0.0.1,22,932
403577323,127.0.0.1,28,931
403577324,127.0.0.1,22,932
403577324,127.0.0.1,15,933
403577344,127.0.0.1,35,933
403577344,127.0.0.1,29,934
403577344,127.0.0.1,28,934
403577351,127.0.0.1,28,935
403577351,127.0.0.1,22,936
403577358,127.0.0.1,36,935
403577358,127.0.0.1,29,936
403577358,127.0.0.1,22,937
403577358,127.0.0.1,15,938
403577358,127.0.0.1,22,937
403577358,127.0.0.1,14,938
403577385,127.0.0.1,35,939
403577392,127.0.0.1,42,939
403577393,127.0.0.1,36,940
403577393,127.0.0.1,29,941
403577414,127.0.0.1,57,940
403577414,127.0.0.1,50,941
403577414,127.0.0.1,44,942
403577414,127.0.0.1,36,943
403577414,127.0.0.1,29,944
403577420,127.0.0.1,49,942
403577420,127.0.0.1,42,943
403577421,127.0.0.1,36,944
403577427,127.0.0.1,35,945
403577427,127.0.0.1,28,946
403577427,127.0.0.1,22,947
403577435,127.0.0.1,43,945
403577435,127.0.0.1,36,946
403577435,127.0.0.1,30,947
403577436,127.0.0.1,23,948
403577436,127.0.0.1,23,948
403577436,127.0.0.1,16,949
403577468,127.0.0.1,42,950
403577468,127.0.0.1,48,949
403577468,127.0.0.1,42,950
403577490,127.0.0.1,56,951
403577490,127.0.0.1,50,952
403577490,127.0.0.1,43,953
403577490,127.0.0.1,36,954
403577490,127.0.0.1,29,955
403577496,127.0.0.1,61,951
403577496,127.0.0.1,55,952
403577496,127.0.0.1,49,953
403577497,127.0.0.1,43,954
403577497,127.0.0.1,36,955
403577503,127.0.0.1,36,956
403577503,127.0.0.1,28,957
403577503,127.0.0.1,21,958
403577510,127.0.0.1,21,959
403577511,127.0.0.1,43,956
403577511,127.0.0.1,36,957
403577511,127.0.0.1,29,958
403577545,127.0.0.1,49,960
403577545,127.0.0.1,43,961
403577545,127.0.0.1,56,959
403577545,127.0.0.1,49,960
403577546,127.0.0.1,43,961
403577546,127.0.0.1,36,962
403577546,127.0.0.1,29,963
403577546,127.0.0.1,36,962
403577546,127.0.0.1,29,963
403577546,127.0.0.1,23,964
403577546,127.0.0.1,16,965
403577573,127.0.0.1,35,966
403577573,127.0.0.1,29,967
403577573,127.0.0.1,50,964
403577573,127.0.0.1,43,965
403577573,127.0.0.1,35,966
403577601,127.0.0.1,49,968
403577601,127.0.0.1,43,969
403577601,127.0.0.1,36,970
403577608,127.0.0.1,64,967
403577608,127.0.0.1,56,968
403577608,127.0.0.1,49,969
403577608,127.0.0.1,42,970
403577608,127.0.0.1,36,971
403577608,127.0.0.1,36,971
403577609,127.0.0.1,30,972
403577609,127.0.0.1,23,973
403577609,127.0.0.1,30,972
403577609,127.0.0.1,23,973
403577609,127.0.0.1,16,974
403577635,127.0.0.1,35,975
403577635,127.0.0.1,42,974
403577635,127.0.0.1,35,975
403577635,127.0.0.1,28,976
403577635,127.0.0.1,28,976
403577636,127.0.0.1,22,977
403577636,127.0.0.1,16,978
403577663,127.0.0.1,35,979
403577670,127.0.0.1,56,977
403577670,127.0.0.1,50,978
403577671,127.0.0.1,43,979
403577671,127.0.0.1,37,980
403577671,127.0.0.1,29,981
403577671,127.0.0.1,23,982
403577671,127.0.0.1,15,983
403577671,127.0.0.1,37,980
403577671,127.0.0.1,29,981
403577671,127.0.0.1,22,982
403577671,127.0.0.1,15,983
403577698,127.0.0.1,36,984
403577698,127.0.0.1,36,984
403577698,127.0.0.1,28,985
403577698,127.0.0.1,22,986
403577698,127.0.0.1,15,987
403577698,127.0.0.1,28,985
403577698,127.0.0.1,22,986
403577698,127.0.0.1,15,987
403577726,127.0.0.1,36,988
403577726,127.0.0.1,36,988
403577732,127.0.0.1,35,989
403577733,127.0.0.1,36,989
403577733,127.0.0.1,29,990
403577733,127.0.0.1,22,991
403577733,127.0.0.1,15,992
403577760,127.0.0.1,56,990
403577760,127.0.0.1,49,991
403577760,127.0.0.1,42,992
403577761,127.0.0.1,36,993
403577761,127.0.0.1,36,993
403577761,127.0.0.1,29,994
403577761,127.0.0.1,22,995
403577761,127.0.0.1,16,996
403577761,127.0.0.1,29,994
403577761,127.0.0.1,22,995
403577762,127.0.0.1,17,996
403577788,127.0.0.1,35,997
403577788,127.0.0.1,34,997
403577788,127.0.0.1,28,998
403577788,127.0.0.1,21,999
403577789,127.0.0.1,29,998
403577816,127.0.0.1,43,1000
403577816,127.0.0.1,35,1001
403577823,127.0.0.1,56,999
403577823,127.0.0.1,50,1000
403577823,127.0.0.1,42,1001
403577823,127.0.0.1,35,1002
403577823,127.0.0.1,29,1003
403577824,127.0.0.1,37,1002
403577824,127.0.0.1,30,1003
403577824,127.0.0.1,23,1004
403577824,127.0.0.1,16,1005
403577850,127.0.0.1,35,1006
403577851,127.0.0.1,49,1004
403577851,127.0.0.1,43,1005
403577851,127.0.0.1,36,1006
403577851,127.0.0.1,29,1007
403577851,127.0.0.1,22,1008
403577851,127.0.0.1,29,1007
403577851,127.0.0.1,22,1008
403577851,127.0.0.1,15,1009
403577852,127.0.0.1,16,1009
403577878,127.0.0.1,35,1010
403577885,127.0.0.1,42,1010
403577885,127.0.0.1,35,1011
403577885,127.0.0.1,35,1011
403577886,127.0.0.1,29,1012
403577886,127.0.0.1,22,1013
403577886,127.0.0.1,15,1014
403577913,127.0.0.1,36,1015
403577913,127.0.0.1,28,1016
403577913,127.0.0.1,21,1017
403577913,127.0.0.1,56,1012
403577914,127.0.0.1,50,1013
403577914,127.0.0.1,43,1014
403577914,127.0.0.1,36,1015
403577941,127.0.0.1,42,1018
403577941,127.0.0.1,36,1019
403577948,127.0.0.1,63,1016
403577948,127.0.0.1,56,1017
403577948,127.0.0.1,49,1018
403577948,127.0.0.1,43,1019
403577949,127.0.0.1,37,1020
403577949,127.0.0.1,36,1020
403577949,127.0.0.1,30,1021
403577949,127.0.0.1,23,1022
403577976,127.0.0.1,57,1021
403577976,127.0.0.1,50,1022
403577976,127.0.0.1,43,1023
403577976,127.0.0.1,36,1024
403577976,127.0.0.1,29,1025
403577976,127.0.0.1,22,1026
403577976,127.0.0.1,43,1023
403577977,127.0.0.1,37,1024
403577977,127.0.0.1,16,1027
403578003,127.0.0.1,35,1028
403578010,127.0.0.1,63,1025
403578010,127.0.0.1,56,1026
403578010,127.0.0.1,49,1027
403578010,127.0.0.1,42,1028
403578010,127.0.0.1,35,1029
403578038,127.0.0.1,56,1030
403578038,127.0.0.1,49,1031
403578038,127.0.0.1,42,1032
403578038,127.0.0.1,36,1033
403578045,127.0.0.1,70,1029
403578045,127.0.0.1,63,1030
403578045,127.0.0.1,56,1031
403578045,127.0.0.1,49,1032
403578045,127.0.0.1,43,1033
403578045,127.0.0.1,36,1034
403578045,127.0.0.1,29,1035
403578045,127.0.0.1,22,1036
403578045,127.0.0.1,36,1034
403578046,127.0.0.1,29,1035
403578046,127.0.0.1,23,1036
403578066,127.0.0.1,35,1037
403578066,127.0.0.1,29,1038
403578066,127.0.0.1,35,1037
403578066,127.0.0.1,28,1038
403578100,127.0.0.1,56,1039
403578100,127.0.0.1,49,1040
403578100,127.0.0.1,42,1041
403578108,127.0.0.1,64,1039
403578108,127.0.0.1,57,1040
403578108,127.0.0.1,50,1041
403578108,127.0.0.1,43,1042
403578108,127.0.0.1,36,1043
403578108,127.0.0.1,29,1044
403578109,127.0.0.1,44,1042
403578109,127.0.0.1,37,1043
403578109,127.0.0.1,31,1044
403578109,127.0.0.1,23,1045
403578109,127.0.0.1,16,1046
403578128,127.0.0.1,29,1047
403578128,127.0.0.1,42,1045
403578128,127.0.0.1,35,1046
403578128,127.0.0.1,29,1047
403578128,127.0.0.1,21,1048
403578142,127.0.0.1,35,1048
403578142,127.0.0.1,28,1049
403578142,127.0.0.1,22,1050
403578142,127.0.0.1,28,1049
403578143,127.0.0.1,22,1050
403578158,127.0.0.1,31,1051
403578158,127.0.0.1,24,1052
403578158,127.0.0.1,31,1051
403578158,127.0.0.1,23,1052
403578177,127.0.0.1,36,1053
403578177,127.0.0.1,29,1054
403578177,127.0.0.1,36,1053
403578177,127.0.0.1,29,1054
403578177,127.0.0.1,20,1055
403578177,127.0.0.1,20,1055
403578177,127.0.0.1,15,1056
403578204,127.0.0.1,35,1057
403578204,127.0.0.1,28,1058
403578212,127.0.0.1,49,1056
403578212,127.0.0.1,43,1057
403578212,127.0.0.1,36,1058
403578212,127.0.0.1,29,1059
403578239,127.0.0.1,56,1059
403578240,127.0.0.1,50,1060
403578240,127.0.0.1,43,1061
403578240,127.0.0.1,36,1062
403578240,127.0.0.1,50,1060
403578240,127.0.0.1,43,1061
403578240,127.0.0.1,36,1062
403578267,127.0.0.1,56,1063
403578267,127.0.0.1,49,1064
403578267,127.0.0.1,43,1065
403578268,127.0.0.1,36,1066
403578274,127.0.0.1,63,1063
403578274,127.0.0.1,56,1064
403578274,127.0.0.1,49,1065
403578274,127.0.0.1,35,1067
403578281,127.0.0.1,49,1066
403578281,127.0.0.1,42,1067
403578281,127.0.0.1,35,1068
403578281,127.0.0.1,29,1069
403578282,127.0.0.1,22,1070
403578282,127.0.0.1,36,1068
403578282,127.0.0.1,30,1069
403578282,127.0.0.1,22,1070
403578282,127.0.0.1,16,1071
403578295,127.0.0.1,22,1072
403578295,127.0.0.1,28,1071
403578296,127.0.0.1,23,1072
403578316,127.0.0.1,36,1073
403578316,127.0.0.1,28,1074
403578316,127.0.0.1,35,1073
403578316,127.0.0.1,28,1074
403578316,127.0.0.1,21,1075
403578316,127.0.0.1,22,1075
403578316,127.0.0.1,15,1076
403578343,127.0.0.1,35,1077
403578343,127.0.0.1,28,1078
403578350,127.0.0.1,48,1076
403578350,127.0.0.1,41,1077
403578378,127.0.0.1,56,1079
403578378,127.0.0.1,49,1080
403578378,127.0.0.1,42,1081
403578379,127.0.0.1,64,1078
403578379,127.0.0.1,57,1079
403578379,127.0.0.1,50,1080
403578379,127.0.0.1,43,1081
403578379,127.0.0.1,36,1082
403578379,127.0.0.1,30,1083
403578386,127.0.0.1,43,1082
403578386,127.0.0.1,36,1083
403578386,127.0.0.1,29,1084
403578386,127.0.0.1,29,1084
403578386,127.0.0.1,23,1085
403578386,127.0.0.1,15,1086
403578386,127.0.0.1,22,1085
403578387,127.0.0.1,16,1086
403578406,127.0.0.1,29,1087
403578406,127.0.0.1,21,1088
403578406,127.0.0.1,28,1087
403578420,127.0.0.1,35,1088
403578420,127.0.0.1,28,1089
403578420,127.0.0.1,21,1090
403578434,127.0.0.1,42,1089
403578434,127.0.0.1,36,1090
403578434,127.0.0.1,29,1091
403578434,127.0.0.1,22,1092
403578434,127.0.0.1,29,1091
403578434,127.0.0.1,22,1092
403578447,127.0.0.1,28,1093
403578448,127.0.0.1,22,1094
403578455,127.0.0.1,22,1095
403578455,127.0.0.1,36,1093
403578455,127.0.0.1,29,1094
403578455,127.0.0.1,15,1096
403578483,127.0.0.1,36,1097
403578489,127.0.0.1,56,1095
403578490,127.0.0.1,50,1096
403578490,127.0.0.1,43,1097
403578490,127.0.0.1,36,1098
403578490,127.0.0.1,29,1099
403578490,127.0.0.1,36,1098
403578490,127.0.0.1,29,1099
403578490,127.0.0.1,22,1100
403578490,127.0.0.1,16,1101
403578517,127.0.0.1,35,1102
403578517,127.0.0.1,28,1103
403578517,127.0.0.1,22,1104
403578517,127.0.0.1,49,1100
403578517,127.0.0.1,42,1101
403578517,127.0.0.1,35,1102
403578518,127.0.0.1,29,1103
403578518,127.0.0.1,15,1105
403578551,127.0.0.1,42,1106
403578551,127.0.0.1,55,1104
403578551,127.0.0.1,48,1105
403578551,127.0.0.1,42,1106
403578561,127.0.0.1,45,1107
403578561,127.0.0.1,38,1108
403578561,127.0.0.1,31,1109
403578561,127.0.0.1,24,1110
403578562,127.0.0.1,46,1107
403578562,127.0.0.1,38,1108
403578562,127.0.0.1,32,1109
403578562,127.0.0.1,25,1110
403578572,127.0.0.1,28,1111
403578573,127.0.0.1,22,1112
403578573,127.0.0.1,29,1111
403578573,127.0.0.1,22,1112
403578594,127.0.0.1,33,1113
403578594,127.0.0.1,27,1114
403578594,127.0.0.1,33,1113
403578594,127.0.0.1,27,1114
403578622,127.0.0.1,50,1115
403578622,127.0.0.1,44,1116
403578622,127.0.0.1,37,1117
403578628,127.0.0.1,56,1115
403578628,127.0.0.1,49,1116
403578629,127.0.0.1,43,1117
403578629,127.0.0.1,36,1118
403578629,127.0.0.1,29,1119
403578629,127.0.0.1,36,1118
403578629,127.0.0.1,29,1119
403578629,127.0.0.1,23,1120
403578629,127.0.0.1,15,1121
403578649,127.0.0.1,28,1122
403578656,127.0.0.1,49,1120
403578656,127.0.0.1,42,1121
403578656,127.0.0.1,35,1122
403578656,127.0.0.1,29,1123
403578656,127.0.0.1,22,1124
403578657,127.0.0.1,16,1125
403578684,127.0.0.1,36,1126
403578684,127.0.0.1,29,1127
403578684,127.0.0.1,22,1128
403578684,127.0.0.1,56,1123
403578684,127.0.0.1,49,1124
403578684,127.0.0.1,42,1125
403578684,127.0.0.1,35,1126
403578690,127.0.0.1,21,1129
403578691,127.0.0.1,35,1127
403578691,127.0.0.1,29,1128
403578691,127.0.0.1,22,1129
403578691,127.0.0.1,14,1130
403578712,127.0.0.1,35,1130
403578712,127.0.0.1,29,1131
403578718,127.0.0.1,35,1131
403578718,127.0.0.1,28,1132
403578719,127.0.0.1,22,1133
403578719,127.0.0.1,29,1132
403578719,127.0.0.1,22,1133
403578719,127.0.0.1,15,1134
403578746,127.0.0.1,35,1135
403578753,127.0.0.1,49,1134
403578753,127.0.0.1,42,1135
403578753,127.0.0.1,35,1136
403578753,127.0.0.1,35,1136
403578781,127.0.0.1,56,1137
403578781,127.0.0.1,50,1138
403578781,127.0.0.1,42,1139
403578781,127.0.0.1,35,1140
403578781,127.0.0.1,56,1137
403578781,127.0.0.1,50,1138
403578782,127.0.0.1,43,1139
403578782,127.0.0.1,36,1140
403578782,127.0.0.1,30,1141
403578782,127.0.0.1,23,1142
403578782,127.0.0.1,30,1141
403578782,127.0.0.1,23,1142
403578782,127.0.0.1,16,1143
403578782,127.0.0.1,15,1143
403578809,127.0.0.1,35,1144
403578817,127.0.0.1,43,1144
403578817,127.0.0.1,37,1145
403578817,127.0.0.1,37,1145
403578817,127.0.0.1,30,1146
403578817,127.0.0.1,23,1147
403578817,127.0.0.1,16,1148
403578817,127.0.0.1,30,1146
403578818,127.0.0.1,24,1147
403578818,127.0.0.1,17,1148
403578844,127.0.0.1,36,1149
403578844,127.0.0.1,36,1149
403578844,127.0.0.1,28,1150
403578850,127.0.0.1,34,1150
403578850,127.0.0.1,28,1151
403578851,127.0.0.1,23,1152
403578871,127.0.0.1,34,1153
403578871,127.0.0.1,28,1154
403578871,127.0.0.1,49,1151
403578871,127.0.0.1,43,1152
403578871,127.0.0.1,34,1153
403578872,127.0.0.1,28,1154
403578906,127.0.0.1,56,1155
403578906,127.0.0.1,49,1156
403578906,127.0.0.1,43,1157
403578906,127.0.0.1,56,1155
403578906,127.0.0.1,49,1156
403578907,127.0.0.1,43,1157
403578933,127.0.0.1,63,1158
403578934,127.0.0.1,57,1159
403578934,127.0.0.1,50,1160
403578934,127.0.0.1,43,1161
403578943,127.0.0.1,72,1158
403578943,127.0.0.1,65,1159
403578943,127.0.0.1,59,1160
403578943,127.0.0.1,52,1161
403578943,127.0.0.1,45,1162
403578944,127.0.0.1,46,1162
403578944,127.0.0.1,39,1163
403578944,127.0.0.1,32,1164
403578944,127.0.0.1,25,1165
403578944,127.0.0.1,18,1166
403578968,127.0.0.1,35,1167
403578968,127.0.0.1,63,1163
403578968,127.0.0.1,56,1164
403578969,127.0.0.1,50,1165
403578969,127.0.0.1,43,1166
403578969,127.0.0.1,36,1167
403578996,127.0.0.1,54,1168
403578996,127.0.0.1,48,1169
403578996,127.0.0.1,41,1170
403578996,127.0.0.1,35,1171
403578997,127.0.0.1,30,1172
403578997,127.0.0.1,23,1173
403578997,127.0.0.1,55,1168
403578997,127.0.0.1,49,1169
403578997,127.0.0.1,42,1170
403578997,127.0.0.1,36,1171
403579003,127.0.0.1,22,1174
403579003,127.0.0.1,15,1175
403579004,127.0.0.1,36,1172
403579004,127.0.0.1,29,1173
403579004,127.0.0.1,22,1174
403579004,127.0.0.1,15,1175
403579024,127.0.0.1,29,1176
403579031,127.0.0.1,35,1176
403579031,127.0.0.1,28,1177
403579037,127.0.0.1,34,1177
403579037,127.0.0.1,28,1178
403579038,127.0.0.1,22,1179
403579059,127.0.0.1,36,1180
403579059,127.0.0.1,29,1181
403579059,127.0.0.1,22,1182
403579059,127.0.0.1,50,1178
403579059,127.0.0.1,43,1179
403579059,127.0.0.1,36,1180
403579060,127.0.0.1,30,1181
403579093,127.0.0.1,49,1183
403579093,127.0.0.1,42,1184
403579093,127.0.0.1,56,1182
403579093,127.0.0.1,49,1183
403579093,127.0.0.1,42,1184
403579093,127.0.0.1,35,1185
403579094,127.0.0.1,28,1186
403579094,127.0.0.1,36,1185
403579094,127.0.0.1,28,1186
403579121,127.0.0.1,49,1187
403579121,127.0.0.1,42,1188
403579121,127.0.0.1,35,1189
403579121,127.0.0.1,48,1187
403579122,127.0.0.1,43,1188
403579122,127.0.0.1,36,1189
403579149,127.0.0.1,57,1190
403579149,127.0.0.1,49,1191
403579149,127.0.0.1,43,1192
403579149,127.0.0.1,35,1193
403579156,127.0.0.1,64,1190
403579156,127.0.0.1,56,1191
403579156,127.0.0.1,49,1192
403579156,127.0.0.1,42,1193
403579157,127.0.0.1,36,1194
403579164,127.0.0.1,43,1194
403579164,127.0.0.1,37,1195
403579164,127.0.0.1,30,1196
403579164,127.0.0.1,22,1197
403579164,127.0.0.1,36,1195
403579164,127.0.0.1,30,1196
403579165,127.0.0.1,23,1197
403579165,127.0.0.1,17,1198
403579184,127.0.0.1,36,1198
403579184,127.0.0.1,29,1199
403579184,127.0.0.1,28,1199
403579184,127.0.0.1,21,1200
403579184,127.0.0.1,21,1200
403579185,127.0.0.1,14,1201
403579185,127.0.0.1,14,1201
403579219,127.0.0.1,42,1202
403579219,127.0.0.1,42,1202
403579219,127.0.0.1,36,1203
403579219,127.0.0.1,29,1204
403579219,127.0.0.1,22,1205
403579219,127.0.0.1,15,1206
403579246,127.0.0.1,35,1207
403579246,127.0.0.1,63,1203
403579246,127.0.0.1,56,1204
403579247,127.0.0.1,50,1205
403579247,127.0.0.1,43,1206
403579247,127.0.0.1,36,1207
403579247,127.0.0.1,29,1208
403579247,127.0.0.1,22,1209
403579247,127.0.0.1,16,1210
403579273,127.0.0.1,34,1211
403579281,127.0.0.1,63,1208
403579281,127.0.0.1,56,1209
403579281,127.0.0.1,50,1210
403579281,127.0.0.1,42,1211
403579281,127.0.0.1,35,1212
403579282,127.0.0.1,37,1212
403579282,127.0.0.1,29,1213
403579282,127.0.0.1,22,1214
403579282,127.0.0.1,16,1215
403579309,127.0.0.1,36,1216
403579309,127.0.0.1,56,1213
403579309,127.0.0.1,49,1214
403579309,127.0.0.1,43,1215
403579309,127.0.0.1,36,1216
403579336,127.0.0.1,56,1217
403579337,127.0.0.1,50,1218
403579337,127.0.0.1,43,1219
403579337,127.0.0.1,36,1220
403579343,127.0.0.1,63,1217
403579343,127.0.0.1,56,1218
403579344,127.0.0.1,50,1219
403579344,127.0.0.1,43,1220
403579344,127.0.0.1,36,1221
403579344,127.0.0.1,29,1222
403579344,127.0.0.1,22,1223
403579344,127.0.0.1,36,1221
403579344,127.0.0.1,29,1222
403579344,127.0.0.1,22,1223
403579344,127.0.0.1,15,1224
403579344,127.0.0.1,15,1224
403579371,127.0.0.1,35,1225
403579371,127.0.0.1,35,1225
403579371,127.0.0.1,28,1226
403579372,127.0.0.1,23,1227
403579372,127.0.0.1,29,1226
403579372,127.0.0.1,23,1227
403579372,127.0.0.1,16,1228
403579400,127.0.0.1,37,1229
403579405,127.0.0.1,49,1228
403579405,127.0.0.1,41,1229
403579405,127.0.0.1,35,1230
403579434,127.0.0.1,57,1231
403579434,127.0.0.1,50,1232
403579434,127.0.0.1,43,1233
403579434,127.0.0.1,35,1234
403579434,127.0.0.1,63,1230
403579434,127.0.0.1,56,1231
403579434,127.0.0.1,50,1232
403579435,127.0.0.1,44,1233
403579435,127.0.0.1,36,1234
403579435,127.0.0.1,30,1235
403579435,127.0.0.1,23,1236
403579435,127.0.0.1,30,1235
403579435,127.0.0.1,23,1236
403579435,127.0.0.1,16,1237
403579462,127.0.0.1,36,1238
403579469,127.0.0.1,50,1237
403579469,127.0.0.1,43,1238
403579469,127.0.0.1,36,1239
403579469,127.0.0.1,36,1239
403579469,127.0.0.1,29,1240
403579469,127.0.0.1,22,1241
403579470,127.0.0.1,30,1240
403579470,127.0.0.1,23,1241
403579470,127.0.0.1,16,1242
403579470,127.0.0.1,16,1242
403579496,127.0.0.1,35,1243
403579496,127.0.0.1,35,1243
403579497,127.0.0.1,29,1244
403579497,127.0.0.1,23,1245
403579497,127.0.0.1,16,1246
403579497,127.0.0.1,29,1244
403579497,127.0.0.1,22,1245
403579497,127.0.0.1,15,1246
403579524,127.0.0.1,36,1247
403579531,127.0.0.1,42,1247
403579531,127.0.0.1,36,1248
403579531,127.0.0.1,35,1248
403579531,127.0.0.1,28,1249
403579531,127.0.0.1,21,1250
403579531,127.0.0.1,14,1251
403579558,127.0.0.1,55,1249
403579558,127.0.0.1,49,1250
403579559,127.0.0.1,43,1251
403579559,127.0.0.1,36,1252
403579559,127.0.0.1,36,1252
403579586,127.0.0.1,56,1253
403579586,127.0.0.1,49,1254
403579586,127.0.0.1,42,1255
403579586,127.0.0.1,35,1256
403579586,127.0.0.1,56,1253
403579587,127.0.0.1,50,1254
403579587,127.0.0.1,43,1255
403579587,127.0.0.1,36,1256
403579587,127.0.0.1,29,1257
403579587,127.0.0.1,22,1258
403579587,127.0.0.1,29,1257
403579614,127.0.0.1,43,1259
403579614,127.0.0.1,35,1260
403579621,127.0.0.1,56,1258
403579621,127.0.0.1,49,1259
403579621,127.0.0.1,42,1260
403579621,127.0.0.1,36,1261
403579622,127.0.0.1,37,1261
403579649,127.0.0.1,56,1262
403579649,127.0.0.1,50,1263
403579649,127.0.0.1,43,1264
403579649,127.0.0.1,36,1265
403579649,127.0.0.1,56,1262
403579650,127.0.0.1,50,1263
403579650,127.0.0.1,43,1264
403579650,127.0.0.1,37,1265
403579650,127.0.0.1,29,1266
403579677,127.0.0.1,57,1266
403579677,127.0.0.1,50,1267
403579677,127.0.0.1,43,1268
403579677,127.0.0.1,36,1269
403579684,127.0.0.1,57,1267
403579684,127.0.0.1,50,1268
403579684,127.0.0.1,43,1269
403579684,127.0.0.1,36,1270
403579684,127.0.0.1,36,1270
403579684,127.0.0.1,28,1271
403579684,127.0.0.1,22,1272
403579684,127.0.0.1,29,1271
403579685,127.0.0.1,24,1272
403579685,127.0.0.1,16,1273
403579711,127.0.0.1,35,1274
403579712,127.0.0.1,29,1275
403579712,127.0.0.1,22,1276
403579712,127.0.0.1,43,1273
403579712,127.0.0.1,36,1274
403579740,127.0.0.1,43,1277
403579740,127.0.0.1,36,1278
403579746,127.0.0.1,63,1275
403579747,127.0.0.1,57,1276
403579747,127.0.0.1,50,1277
403579747,127.0.0.1,43,1278
403579747,127.0.0.1,36,1279
403579747,127.0.0.1,29,1280
403579747,127.0.0.1,22,1281
403579747,127.0.0.1,36,1279
403579747,127.0.0.1,29,1280
403579748,127.0.0.1,23,1281
403579748,127.0.0.1,17,1282
403579774,127.0.0.1,35,1283
403579775,127.0.0.1,43,1282
403579775,127.0.0.1,36,1283
403579775,127.0.0.1,29,1284
403579775,127.0.0.1,22,1285
403579775,127.0.0.1,29,1284
403579775,127.0.0.1,23,1285
403579775,127.0.0.1,16,1286
403579801,127.0.0.1,34,1287
403579809,127.0.0.1,50,1286
403579809,127.0.0.1,42,1287
403579809,127.0.0.1,35,1288
