Timestamp(ms),IP_Address,RTT(ms),SequenceNum
1289161,192.168.1.8,1264743,845
1290642,192.168.1.15,1266215,846
1290666,192.168.1.8,1266238,846
1292155,192.168.1.15,1267719,847
1292161,192.168.1.8,1267724,847
1293655,192.168.1.15,1269210,848
1293673,192.168.1.8,1269227,848
1295155,192.168.1.15,1270702,849
1295161,192.168.1.8,1270707,849
1296681,192.168.1.15,1272219,850
1296699,192.168.1.8,1272236,850
1298169,192.168.1.15,1273698,851
1298188,192.168.1.8,1273716,851
1299683,192.168.1.15,1275203,852
1299691,192.168.1.8,1275210,852
1301204,192.168.1.15,1276715,853
1301210,192.168.1.8,1276720,853
1302684,192.168.1.15,1278187,854
1302690,192.168.1.8,1278192,854
1304213,192.168.1.15,1279707,855
1304219,192.168.1.8,1279712,855
1305723,192.168.1.15,1281208,856
1305729,192.168.1.8,1281213,856
1307221,192.168.1.15,1282697,857
1307227,192.168.1.8,1282702,857
1308734,192.168.1.15,1284201,858
1308734,192.168.1.8,1284200,858
1310242,192.168.1.15,1285701,859
1310248,192.168.1.8,1285706,859
1311751,192.168.1.15,1287201,860
1311758,192.168.1.8,1287206,860
1313267,192.168.1.15,1288708,861
1313286,192.168.1.8,1288726,861
1314802,192.168.1.8,1290232,862
1314802,192.168.1.15,1290234,862
1316300,192.168.1.15,1291723,863
1316319,192.168.1.8,1291741,863
1317793,192.168.1.15,1293207,864
1317819,192.168.1.8,1293232,864
1319310,192.168.1.15,1294715,865
1319316,192.168.1.8,1294720,865
1320817,192.168.1.15,1296213,866
1320817,192.168.1.8,1296212,866
1322341,192.168.1.15,1297728,867
1322341,192.168.1.8,1297727,867
1323844,192.168.1.15,1299223,868
1323862,192.168.1.8,1299240,868
1325352,192.168.1.15,1300722,869
1325364,192.168.1.8,1300733,869
1326842,192.168.1.15,1302202,870
1326861,192.168.1.8,1302220,870
1328364,192.168.1.15,1303716,871
1328371,192.168.1.8,1303721,871
1329878,192.168.1.15,1305221,872
1329885,192.168.1.8,1305226,872
1331396,192.168.1.15,1306730,873
1331396,192.168.1.8,1306729,873
1332916,192.168.1.15,1308241,874
1332934,192.168.1.8,1308258,874
1334445,192.168.1.15,1309762,875
1334464,192.168.1.8,1309779,875
1335945,192.168.1.15,1311253,876
1335945,192.168.1.8,1311251,876
1337451,192.168.1.15,1312749,877
1337477,192.168.1.8,1312773,877
1338968,192.168.1.15,1314257,878
1338988,192.168.1.8,1314276,878
1340473,192.168.1.15,1315753,879
1340485,192.168.1.8,1315764,879
1341970,192.168.1.15,1317241,880
1341977,192.168.1.8,1317247,880
1343452,192.168.1.15,1318714,881
1343459,192.168.1.8,1318719,881
1344976,192.168.1.15,1320228,882
1344976,192.168.1.8,1320226,882
1346487,192.168.1.15,1321730,883
1346501,192.168.1.8,1321743,883
1348007,192.168.1.15,1323241,884
1348034,192.168.1.8,1323267,884
1349520,192.168.1.15,1324746,885
1349563,192.168.1.8,1324787,885
1351037,192.168.1.15,1326253,886
1351061,192.168.1.8,1326276,886
1352581,192.168.1.15,1327787,887
1352581,192.168.1.8,1327785,887
1354091,192.168.1.15,1329288,888
1354104,192.168.1.8,1329300,888
1355599,192.168.1.15,1330787,889
1355611,192.168.1.8,1330798,889
1357110,192.168.1.15,1332289,890
1357130,192.168.1.8,1332308,890
1358616,192.168.1.15,1333786,891
1358640,192.168.1.8,1333809,891
1360124,192.168.1.15,1335285,892
1360149,192.168.1.8,1335308,892
1361654,192.168.1.15,1336806,893
1361654,192.168.1.8,1336805,893
1363155,192.168.1.15,1338298,894
1363155,192.168.1.8,1338297,894
1364657,192.168.1.15,1339792,895
1364669,192.168.1.8,1339802,895
1366161,192.168.1.15,1341286,896
1366167,192.168.1.8,1341291,896
1367648,192.168.1.15,1342765,897
1367666,192.168.1.8,1342781,897
1369155,192.168.1.15,1344263,898
1369173,192.168.1.8,1344279,898
1370651,192.168.1.15,1345750,899
1370682,192.168.1.8,1345780,899
1372158,192.168.1.15,1347248,900
1372177,192.168.1.8,1347266,900
1373658,192.168.1.8,1348738,901
1373658,192.168.1.15,1348739,901
1375164,192.168.1.15,1350236,902
1375172,192.168.1.8,1350243,902
1376661,192.168.1.15,1351723,903
1376679,192.168.1.8,1351740,903
1378174,192.168.1.15,1353228,904
1378187,192.168.1.8,1353239,904
1379672,192.168.1.15,1354717,905
1379691,192.168.1.8,1354734,905
1381189,192.168.1.15,1356224,906
1381208,192.168.1.8,1356242,906
1382697,192.168.1.8,1357722,907
1382697,192.168.1.15,1357723,907
1384204,192.168.1.15,1359221,908
1384216,192.168.1.8,1359232,908
1385732,192.168.1.15,1360741,909
1385738,192.168.1.8,1360745,909
1387237,192.168.1.15,1362237,910
1387237,192.168.1.8,1362236,910
1388739,192.168.1.15,1363730,911
1388757,192.168.1.8,1363747,911
1390243,192.168.1.15,1365225,912
1390255,192.168.1.8,1365236,912
1391752,192.168.1.8,1366724,913
1391752,192.168.1.15,1366725,913
1393250,192.168.1.15,1368214,914
1393269,192.168.1.8,1368232,914
1394758,192.168.1.15,1369714,915
1394758,192.168.1.8,1369712,915
1396261,192.168.1.15,1371208,916
1396269,192.168.1.8,1371215,916
1397778,192.168.1.15,1372715,917
1397778,192.168.1.8,1372714,917
1399290,192.168.1.15,1374218,918
1399321,192.168.1.8,1374248,918
1400799,192.168.1.15,1375718,919
1400817,192.168.1.8,1375735,919
1402315,192.168.1.15,1377226,920
1402315,192.168.1.8,1377224,920
1403826,192.168.1.15,1378728,921
1403844,192.168.1.8,1378744,921
1405338,192.168.1.15,1380231,922
1405345,192.168.1.8,1380237,922
1406852,192.168.1.15,1381736,923
1406858,192.168.1.8,1381740,923
1408337,192.168.1.15,1383212,924
1408363,192.168.1.8,1383236,924
1409847,192.168.1.15,1384713,925
1409854,192.168.1.8,1384719,925
1411365,192.168.1.15,1386222,926
1411373,192.168.1.8,1386229,926
1412851,192.168.1.15,1387699,927
1412870,192.168.1.8,1387717,927
1414374,192.168.1.15,1389213,928
1414386,192.168.1.8,1389223,928
1415901,192.168.1.15,1390731,929
1415901,192.168.1.8,1390730,929
1417393,192.168.1.15,1392214,930
1417417,192.168.1.8,1392237,930
1418891,192.168.1.15,1393704,931
1418909,192.168.1.8,1393720,931
1420377,192.168.1.15,1395181,932
1420402,192.168.1.8,1395204,932
1421886,192.168.1.15,1396681,933
1421886,192.168.1.8,1396680,933
1423383,192.168.1.15,1398169,934
1423389,192.168.1.8,1398174,934
1424896,192.168.1.15,1399673,935
1424909,192.168.1.8,1399685,935
1426399,192.168.1.15,1401167,936
1426399,192.168.1.8,1401166,936
1427894,192.168.1.15,1402653,937
1427907,192.168.1.8,1402664,937
1429412,192.168.1.15,1404162,938
1429432,192.168.1.8,1404181,938
1430909,192.168.1.15,1405650,939
1430909,192.168.1.8,1405648,939
1432405,192.168.1.15,1407137,940
1432417,192.168.1.8,1407148,940
1433919,192.168.1.15,1408642,941
1433932,192.168.1.8,1408654,941
1435420,192.168.1.15,1410133,942
1435439,192.168.1.8,1410151,942
1436919,192.168.1.15,1411624,943
1436937,192.168.1.8,1411640,943
1438426,192.168.1.15,1413122,944
1438426,192.168.1.8,1413120,944
1439919,192.168.1.15,1414606,945
1439925,192.168.1.8,1414611,945
1441426,192.168.1.15,1416104,946
1441439,192.168.1.8,1416116,946
1442960,192.168.1.15,1417630,947
1442960,192.168.1.8,1417628,947
1444470,192.168.1.15,1419131,948
1444483,192.168.1.8,1419142,948
1445966,192.168.1.15,1420617,949
1445973,192.168.1.8,1420623,949
1447476,192.168.1.15,1422119,950
1447476,192.168.1.8,1422118,950
1448980,192.168.1.15,1423614,951
1448987,192.168.1.8,1423620,951
1450500,192.168.1.15,1425125,952
1450506,192.168.1.8,1425130,952
1452009,192.168.1.15,1426625,953
1452028,192.168.1.8,1426642,953
1453509,192.168.1.15,1428114,954
1453534,192.168.1.8,1428138,954
1455030,192.168.1.15,1429627,955
1455043,192.168.1.8,1429638,955
1456536,192.168.1.15,1431124,956
1456542,192.168.1.8,1431129,956
1458056,192.168.1.15,1432635,957
1458068,192.168.1.8,1432646,957
1459579,192.168.1.15,1434149,958
1459592,192.168.1.8,1434161,958
1461073,192.168.1.15,1435633,959
1461092,192.168.1.8,1435651,959
1462581,192.168.1.15,1437132,960
1462587,192.168.1.8,1437137,960
1464071,192.168.1.15,1438614,961
1464071,192.168.1.8,1438612,961
1465587,192.168.1.15,1440121,962
1465606,192.168.1.8,1440139,962
1467109,192.168.1.15,1441633,963
1467122,192.168.1.8,1441645,963
1468620,192.168.1.15,1443136,964
1468632,192.168.1.8,1443146,964
1470134,192.168.1.15,1444641,965
1470141,192.168.1.8,1444646,965
1471652,192.168.1.15,1446150,966
1471659,192.168.1.8,1446155,966
1473135,192.168.1.15,1447623,967
1473154,192.168.1.8,1447641,967
1474642,192.168.1.15,1449122,968
1474649,192.168.1.8,1449127,968
1476146,192.168.1.15,1450616,969
1476165,192.168.1.8,1450634,969
1477664,192.168.1.8,1452125,970
1477664,192.168.1.15,1452126,970
1479160,192.168.1.15,1453613,971
1479172,192.168.1.8,1453624,971
1480682,192.168.1.15,1455126,972
1480701,192.168.1.8,1455144,972
1482183,192.168.1.15,1456619,973
1482202,192.168.1.8,1456636,973
1483705,192.168.1.8,1458129,974
1483705,192.168.1.15,1458131,974
1485216,192.168.1.15,1459633,975
1485229,192.168.1.8,1459645,975
1486722,192.168.1.15,1461130,976
1486734,192.168.1.8,1461141,976
1488222,192.168.1.15,1462621,977
1488235,192.168.1.8,1462633,977
1489731,192.168.1.15,1464121,978
1489749,192.168.1.8,1464138,978
1491235,192.168.1.15,1465616,979
1491248,192.168.1.8,1465627,979
1492747,192.168.1.15,1467119,980
1492754,192.168.1.8,1467125,980
1494268,192.168.1.15,1468631,981
1494281,192.168.1.8,1468643,981
1495755,192.168.1.15,1470110,982
1495768,192.168.1.8,1470121,982
1497271,192.168.1.15,1471617,983
1497289,192.168.1.8,1471633,983
1498768,192.168.1.15,1473105,984
1498786,192.168.1.8,1473121,984
1500260,192.168.1.15,1474588,985
1500278,192.168.1.8,1474605,985
1501755,192.168.1.15,1476074,986
1501780,192.168.1.8,1476098,986
1503259,192.168.1.15,1477569,987
1503266,192.168.1.8,1477575,987
1504751,192.168.1.15,1479052,988
1504757,192.168.1.8,1479057,988
1506293,192.168.1.15,1480585,989
1506293,192.168.1.8,1480584,989
1507792,192.168.1.15,1482075,990
1507810,192.168.1.8,1482092,990
1509302,192.168.1.15,1483577,991
1509302,192.168.1.8,1483575,991
1510795,192.168.1.15,1485061,992
1510795,192.168.1.8,1485060,992
1512305,192.168.1.15,1486561,993
1512317,192.168.1.8,1486572,993
1513787,192.168.1.15,1488035,994
1513800,192.168.1.8,1488046,994
1515294,192.168.1.15,1489533,995
1515294,192.168.1.8,1489531,995
1516790,192.168.1.15,1491020,996
1516803,192.168.1.8,1491032,996
1518301,192.168.1.15,1492522,997
1518319,192.168.1.8,1492539,997
1519808,192.168.1.15,1494020,998
1519814,192.168.1.8,1494025,998
1521314,192.168.1.15,1495517,999
1521326,192.168.1.8,1495528,999
1522829,192.168.1.8,1497022,1000
1522835,192.168.1.15,1497029,1000
1524343,192.168.1.15,1498529,1001
1524349,192.168.1.8,1498533,1001
1525812,192.168.1.15,1499989,1002
1525826,192.168.1.8,1500001,1002
1527307,192.168.1.15,1501475,1003
1527326,192.168.1.8,1501493,1003
1528798,192.168.1.15,1502957,1004
1528798,192.168.1.8,1502956,1004
1530316,192.168.1.15,1504464,1005
1530329,192.168.1.8,1504476,1005
1531824,192.168.1.15,1505964,1006
1531824,192.168.1.8,1505962,1006
1533330,192.168.1.15,1507461,1007
1533337,192.168.1.8,1507466,1007
1534813,192.168.1.15,1508935,1008
1534813,192.168.1.8,1508934,1008
1536310,192.168.1.15,1510423,1009
1536310,192.168.1.8,1510422,1009
1537821,192.168.1.15,1511924,1010
1537839,192.168.1.8,1511940,1010
1539312,192.168.1.15,1513406,1011
1539325,192.168.1.8,1513418,1011
1540819,192.168.1.15,1514904,1012
1540833,192.168.1.8,1514917,1012
1542337,192.168.1.15,1516413,1013
1542344,192.168.1.8,1516419,1013
1543826,192.168.1.15,1517893,1014
1543851,192.168.1.8,1517917,1014
1545364,192.168.1.15,1519423,1015
1545364,192.168.1.8,1519421,1015
1546867,192.168.1.15,1520917,1016
1546885,192.168.1.8,1520933,1016
1548379,192.168.1.15,1522420,1017
1548385,192.168.1.8,1522424,1017
1549885,192.168.1.15,1523917,1018
1549903,192.168.1.8,1523934,1018
1551401,192.168.1.15,1525424,1019
1551408,192.168.1.8,1525430,1019
1552895,192.168.1.15,1526909,1020
1552907,192.168.1.8,1526920,1020
1554387,192.168.1.15,1528392,1021
1554399,192.168.1.8,1528403,1021
1555906,192.168.1.15,1529903,1022
1555912,192.168.1.8,1529907,1022
1557401,192.168.1.15,1531389,1023
1557407,192.168.1.8,1531394,1023
1558901,192.168.1.15,1532880,1024
1558908,192.168.1.8,1532886,1024
1560399,192.168.1.15,1534369,1025
1560413,192.168.1.8,1534382,1025
1561895,192.168.1.8,1535855,1026
1561895,192.168.1.15,1535856,1026
1563382,192.168.1.15,1537335,1027
1563394,192.168.1.8,1537345,1027
1564891,192.168.1.15,1538835,1028
1564905,192.168.1.8,1538847,1028
1566386,192.168.1.15,1540320,1029
1566392,192.168.1.8,1540325,1029
1567870,192.168.1.15,1541795,1030
1567876,192.168.1.8,1541800,1030
1569383,192.168.1.15,1543299,1031
1569390,192.168.1.8,1543305,1031
1570887,192.168.1.15,1544794,1032
1570899,192.168.1.8,1544805,1032
1572391,192.168.1.8,1546288,1033
1572391,192.168.1.15,1546289,1033
1573879,192.168.1.15,1547769,1034
1573886,192.168.1.8,1547774,1034
1575368,192.168.1.15,1549249,1035
1575381,192.168.1.8,1549260,1035
1576857,192.168.1.15,1550729,1036
1576877,192.168.1.8,1550747,1036
1578363,192.168.1.15,1552226,1037
1578374,192.168.1.8,1552236,1037
1579858,192.168.1.15,1553712,1038
1579864,192.168.1.8,1553717,1038
1581359,192.168.1.15,1555205,1039
1581379,192.168.1.8,1555223,1039
1582886,192.168.1.15,1556723,1040
1582886,192.168.1.8,1556722,1040
1584382,192.168.1.15,1558209,1041
1584388,192.168.1.8,1558214,1041
1585892,192.168.1.15,1559711,1042
1585905,192.168.1.8,1559722,1042
1587378,192.168.1.15,1561188,1043
1587398,192.168.1.8,1561207,1043
1588888,192.168.1.15,1562689,1044
1588907,192.168.1.8,1562707,1044
1590412,192.168.1.15,1564204,1045
1590412,192.168.1.8,1564203,1045
1591906,192.168.1.15,1565688,1046
1591912,192.168.1.8,1565693,1046
1593409,192.168.1.15,1567183,1047
1593427,192.168.1.8,1567199,1047
1594913,192.168.1.15,1568678,1048
1594919,192.168.1.8,1568682,1048
1596416,192.168.1.15,1570172,1049
1596427,192.168.1.8,1570182,1049
1597920,192.168.1.15,1571667,1050
1597927,192.168.1.8,1571673,1050
1599458,192.168.1.15,1573197,1051
1599458,192.168.1.8,1573196,1051
1600968,192.168.1.15,1574698,1052
1600975,192.168.1.8,1574704,1052
1602490,192.168.1.15,1576211,1053
1602503,192.168.1.8,1576223,1053
1603991,192.168.1.15,1577704,1054
1604009,192.168.1.8,1577720,1054
1605502,192.168.1.15,1579205,1055
1605508,192.168.1.8,1579210,1055
1607004,192.168.1.15,1580698,1056
1607017,192.168.1.8,1580710,1056
1608513,192.168.1.15,1582198,1057
1608537,192.168.1.8,1582221,1057
1610003,192.168.1.15,1583680,1058
1610015,192.168.1.8,1583690,1058
1611525,192.168.1.15,1585193,1059
1611538,192.168.1.8,1585205,1059
1613005,192.168.1.15,1586664,1060
1613011,192.168.1.8,1586668,1060
1614530,192.168.1.15,1588180,1061
1614537,192.168.1.8,1588186,1061
1616027,192.168.1.15,1589668,1062
1616046,192.168.1.8,1589686,1062
1617550,192.168.1.15,1591182,1063
1617558,192.168.1.8,1591189,1063
1619059,192.168.1.15,1592682,1064
1619078,192.168.1.8,1592700,1064
1620556,192.168.1.15,1594169,1065
1620578,192.168.1.8,1594190,1065
1622061,192.168.1.15,1595666,1066
1622067,192.168.1.8,1595670,1066
1623562,192.168.1.15,1597158,1067
1623574,192.168.1.8,1597168,1067
1625052,192.168.1.15,1598639,1068
1625058,192.168.1.8,1598644,1068
1626564,192.168.1.15,1600142,1069
1626576,192.168.1.8,1600153,1069
1628101,192.168.1.15,1601671,1070
1628101,192.168.1.8,1601669,1070
1629616,192.168.1.15,1603177,1071
1629628,192.168.1.8,1603187,1071
1631133,192.168.1.15,1604685,1072
1631147,192.168.1.8,1604697,1072
1632630,192.168.1.15,1606173,1073
1632630,192.168.1.8,1606172,1073
1634139,192.168.1.15,1607674,1074
1634145,192.168.1.8,1607678,1074
1635648,192.168.1.15,1609174,1075
1635679,192.168.1.8,1609204,1075
1637162,192.168.1.15,1610679,1076
1637162,192.168.1.8,1610678,1076
1638672,192.168.1.15,1612180,1077
1638680,192.168.1.8,1612187,1077
1640183,192.168.1.15,1613682,1078
1640203,192.168.1.8,1613701,1078
1641693,192.168.1.15,1615184,1079
1641699,192.168.1.8,1615188,1079
1643221,192.168.1.15,1616703,1080
1643228,192.168.1.8,1616709,1080
1644703,192.168.1.15,1618176,1081
1644723,192.168.1.8,1618195,1081
1646178,192.168.1.15,1619642,1082
1646199,192.168.1.8,1619662,1082
1647694,192.168.1.15,1621149,1083
1647707,192.168.1.8,1621161,1083
1649198,192.168.1.15,1622645,1084
1649204,192.168.1.8,1622649,1084
1650703,192.168.1.15,1624141,1085
1650703,192.168.1.8,1624140,1085
1652216,192.168.1.15,1625645,1086
1652229,192.168.1.8,1625657,1086
1653717,192.168.1.15,1627137,1087
1653724,192.168.1.8,1627143,1087
1655212,192.168.1.15,1628624,1088
1655218,192.168.1.8,1628628,1088
1656729,192.168.1.15,1630132,1089
1656736,192.168.1.8,1630137,1089
1658242,192.168.1.15,1631636,1090
1658256,192.168.1.8,1631649,1090
1659757,192.168.1.15,1633142,1091
1659763,192.168.1.8,1633147,1091
1661251,192.168.1.15,1634627,1092
1661257,192.168.1.8,1634632,1092
1662768,192.168.1.15,1636135,1093
1662786,192.168.1.8,1636152,1093
1664275,192.168.1.15,1637633,1094
1664292,192.168.1.8,1637649,1094
1665777,192.168.1.15,1639127,1095
1665797,192.168.1.8,1639145,1095
1667300,192.168.1.15,1640641,1096
1667300,192.168.1.8,1640640,1096
1668790,192.168.1.8,1642121,1097
1668797,192.168.1.15,1642129,1097
1670307,192.168.1.15,1643630,1098
1670307,192.168.1.8,1643629,1098
1671807,192.168.1.15,1645121,1099
1671813,192.168.1.8,1645126,1099
1673292,192.168.1.8,1646596,1100
1673292,192.168.1.15,1646597,1100
1674791,192.168.1.15,1648088,1101
1674816,192.168.1.8,1648112,1101
1676296,192.168.1.15,1649584,1102
1676333,192.168.1.8,1649619,1102
1677811,192.168.1.15,1651090,1103
1677829,192.168.1.8,1651106,1103
1679308,192.168.1.15,1652577,1104
1679327,192.168.1.8,1652595,1104
1680810,192.168.1.15,1654070,1105
1680830,192.168.1.8,1654089,1105
1682315,192.168.1.15,1655567,1106
1682315,192.168.1.8,1655565,1106
1683824,192.168.1.8,1657065,1107
1683824,192.168.1.15,1657066,1107
1685345,192.168.1.15,1658578,1108
1685358,192.168.1.8,1658590,1108
1686831,192.168.1.15,1660055,1109
1686857,192.168.1.8,1660080,1109
1688345,192.168.1.8,1661559,1110
1688345,192.168.1.15,1661560,1110
1689846,192.168.1.15,1663052,1111
1689858,192.168.1.8,1663063,1111
1691358,192.168.1.15,1664556,1112
1691383,192.168.1.8,1664580,1112
1692861,192.168.1.15,1666050,1113
1692873,192.168.1.8,1666061,1113
1694349,192.168.1.15,1667529,1114
1694361,192.168.1.8,1667540,1114
1695858,192.168.1.15,1669029,1115
1695871,192.168.1.8,1669041,1115
1697364,192.168.1.15,1670527,1116
1697364,192.168.1.8,1670525,1116
1698872,192.168.1.15,1672026,1117
1698884,192.168.1.8,1672036,1117
1700354,192.168.1.15,1673499,1118
1700372,192.168.1.8,1673516,1118
1701868,192.168.1.8,1675003,1119
1701868,192.168.1.15,1675004,1119
1703379,192.168.1.15,1676506,1120
1703387,192.168.1.8,1676513,1120
